"","ccg19cd","year","Treatable_Mortality_Rate","Preventatable_Mortality_Rate","dept","RGN19CD","RGN19NM","id","Unemployment_percent","Qual_lvl4_percent","BAME_percent","Est_Population","Local_Authority_Expenditure","Claimant_percent","Managerial_occupation","Professional_occupation","GDHI_per_person","Local_Authority_Spend_per_pop","CCGpop","Total_Rural_population_2011","Total_Urban_population_2011","RUC11CD","RUC11","Broad_RUC11","OBJECTID","IMD_2019_Extent","Health_Proportion_10_per","X","X.1","X.2","X.3","professional_and_managerial"
"92","E38000011","2016",73.5,123.6,"NHS_BEX_CCG","E12000007","London",10,4,36.7,18.9,245095,360704,1.3,NA,NA,21580,1.47169056896306,245095,152,231845,6,"Urban with Major Conurbation","Predominantly Urban",10,0.0755,0,NA,NA,NA,NA,NA
"93","E38000011","2013",81.5,128.6,"NHS_BEX_CCG","E12000007","London",10,8.4,30.5,14.6,236816,380531,2.2,NA,NA,19117,1.60686355651645,236816,152,231845,6,"Urban with Major Conurbation","Predominantly Urban",10,0.0755,0,NA,NA,NA,NA,NA
"94","E38000011","2017",77.8,132.8,"NHS_BEX_CCG","E12000007","London",10,4.1,37.1,17.7,246124,350942,1.4,NA,NA,21560,1.42587476231493,246124,152,231845,6,"Urban with Major Conurbation","Predominantly Urban",10,0.0755,0,NA,NA,NA,NA,NA
"95","E38000011","2011",77.4,138.2,"NHS_BEX_CCG","E12000007","London",10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,152,231845,6,"Urban with Major Conurbation","Predominantly Urban",10,0.0755,0,NA,NA,NA,NA,NA
"96","E38000014","2010",127.1,NA,"NHS_BWD_CCG","E12000002","North West",11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6931,140558,4,"Urban with City and Town","Predominantly Urban",13,0.5519,0.5055,NA,NA,NA,NA,NA
"97","E38000014","2018",101.7,201.4,"NHS_BWD_CCG","E12000002","North West",11,5.4,29.3,32.6,148942,357835,4.1,NA,NA,14077,2.40251238737227,148942,6931,140558,4,"Urban with City and Town","Predominantly Urban",13,0.5519,0.5055,NA,NA,NA,NA,NA
"98","E38000014","2019",111.6,212.6,"NHS_BWD_CCG","E12000002","North West",11,5,29.9,30.8,149696,353049,4.7,NA,NA,14484,2.35843977126977,149696,6931,140558,4,"Urban with City and Town","Predominantly Urban",13,0.5519,0.5055,NA,NA,NA,NA,NA
"99","E38000014","2011",119.5,226.9,"NHS_BWD_CCG","E12000002","North West",11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6931,140558,4,"Urban with City and Town","Predominantly Urban",13,0.5519,0.5055,NA,NA,NA,NA,NA
"100","E38000014","2012",113.1,198.1,"NHS_BWD_CCG","E12000002","North West",11,9.7,23.2,23.1,147854,371164,4.6,NA,NA,11717,2.51034128261664,147854,6931,140558,4,"Urban with City and Town","Predominantly Urban",13,0.5519,0.5055,NA,NA,NA,NA,NA
"101","E38000014","2013",120,196.2,"NHS_BWD_CCG","E12000002","North West",11,8.3,25.2,25,147763,392390,3.6,NA,NA,11840,2.65553623031476,147763,6931,140558,4,"Urban with City and Town","Predominantly Urban",13,0.5519,0.5055,NA,NA,NA,NA,NA
"102","E38000014","2014",112.7,212.8,"NHS_BWD_CCG","E12000002","North West",11,8,23.5,26.3,147416,392390,2.5,NA,NA,12269,2.66178705160905,147416,6931,140558,4,"Urban with City and Town","Predominantly Urban",13,0.5519,0.5055,NA,NA,NA,NA,NA
"103","E38000014","2015",128.9,220.1,"NHS_BWD_CCG","E12000002","North West",11,7.6,25.6,27.1,147856,383591,2.6,NA,NA,12662,2.59435531868845,147856,6931,140558,4,"Urban with City and Town","Predominantly Urban",13,0.5519,0.5055,NA,NA,NA,NA,NA
"104","E38000014","2016",117.9,240.8,"NHS_BWD_CCG","E12000002","North West",11,5.5,28,27.3,148462,375742,2.6,NA,NA,12777,2.5308967951395,148462,6931,140558,4,"Urban with City and Town","Predominantly Urban",13,0.5519,0.5055,NA,NA,NA,NA,NA
"105","E38000014","2017",112.9,221.2,"NHS_BWD_CCG","E12000002","North West",11,6.2,28.8,29.5,148772,362455,3,NA,NA,13297,2.4363119404189,148772,6931,140558,4,"Urban with City and Town","Predominantly Urban",13,0.5519,0.5055,NA,NA,NA,NA,NA
"106","E38000015","2015",137.8,306.6,"NHS_BLACK_CCG","E12000002","North West",12,6.9,21.9,1.5,140162,334473,3.9,NA,NA,14822,2.38633153065738,140162,555,141510,4,"Urban with City and Town","Predominantly Urban",14,0.5766,0.6702,NA,NA,NA,NA,NA
"107","E38000015","2012",150.9,243.8,"NHS_BLACK_CCG","E12000002","North West",12,8.8,22.8,3.4,142037,364845,6.9,NA,NA,13520,2.56866168674359,142037,555,141510,4,"Urban with City and Town","Predominantly Urban",14,0.5766,0.6702,NA,NA,NA,NA,NA
"108","E38000015","2013",124.4,262.1,"NHS_BLACK_CCG","E12000002","North West",12,8.4,22.1,4.3,141603,361059,5.6,NA,NA,13801,2.5497976737781,141603,555,141510,4,"Urban with City and Town","Predominantly Urban",14,0.5766,0.6702,NA,NA,NA,NA,NA
"109","E38000015","2014",126.4,251.7,"NHS_BLACK_CCG","E12000002","North West",12,7.5,22.1,1.8,140898,361059,4.1,NA,NA,14197,2.56255589149598,140898,555,141510,4,"Urban with City and Town","Predominantly Urban",14,0.5766,0.6702,NA,NA,NA,NA,NA
"110","E38000015","2018",146.9,277.9,"NHS_BLACK_CCG","E12000002","North West",12,7.5,27.7,1.9,139305,335232,4.5,NA,NA,15931,2.40646064391084,139305,555,141510,4,"Urban with City and Town","Predominantly Urban",14,0.5766,0.6702,NA,NA,NA,NA,NA
"111","E38000015","2019",144.6,254.9,"NHS_BLACK_CCG","E12000002","North West",12,5.9,27.6,2.1,139446,334696,6.7,NA,NA,16276,2.40018358360943,139446,555,141510,4,"Urban with City and Town","Predominantly Urban",14,0.5766,0.6702,NA,NA,NA,NA,NA
"112","E38000015","2010",160.5,NA,"NHS_BLACK_CCG","E12000002","North West",12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,555,141510,4,"Urban with City and Town","Predominantly Urban",14,0.5766,0.6702,NA,NA,NA,NA,NA
"113","E38000015","2011",148,276,"NHS_BLACK_CCG","E12000002","North West",12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,555,141510,4,"Urban with City and Town","Predominantly Urban",14,0.5766,0.6702,NA,NA,NA,NA,NA
"114","E38000015","2016",129.7,260.3,"NHS_BLACK_CCG","E12000002","North West",12,6.1,25.7,1.9,139983,331377,4.1,NA,NA,15163,2.3672660251602,139983,555,141510,4,"Urban with City and Town","Predominantly Urban",14,0.5766,0.6702,NA,NA,NA,NA,NA
"115","E38000015","2017",127.9,263,"NHS_BLACK_CCG","E12000002","North West",12,6.7,23,1.4,139870,327600,4.4,NA,NA,15572,2.34217487667119,139870,555,141510,4,"Urban with City and Town","Predominantly Urban",14,0.5766,0.6702,NA,NA,NA,NA,NA
"116","E38000016","2010",114.7,NA,"NHS_BOLT_CCG","E12000002","North West",13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2488,274298,6,"Urban with Major Conurbation","Predominantly Urban",15,0.4315,0.1921,NA,NA,NA,NA,NA
"117","E38000016","2017",110.7,181.1,"NHS_BOLT_CCG","E12000002","North West",13,5.5,34.3,17.2,284813,558830,3.1,NA,NA,15746,1.96209442686956,284813,2488,274298,6,"Urban with Major Conurbation","Predominantly Urban",15,0.4315,0.1921,NA,NA,NA,NA,NA
"118","E38000016","2018",101.3,180.3,"NHS_BOLT_CCG","E12000002","North West",13,5.1,32.7,16.5,285372,533915,3.1,NA,NA,16378,1.87094389078116,285372,2488,274298,6,"Urban with Major Conurbation","Predominantly Urban",15,0.4315,0.1921,NA,NA,NA,NA,NA
"119","E38000016","2015",107.2,193.1,"NHS_BOLT_CCG","E12000002","North West",13,7,30.5,14.2,281828,542179,2.8,NA,NA,15373,1.9237939452432,281828,2488,274298,6,"Urban with Major Conurbation","Predominantly Urban",15,0.4315,0.1921,NA,NA,NA,NA,NA
"120","E38000016","2016",112.5,186.6,"NHS_BOLT_CCG","E12000002","North West",13,6,33.6,16.1,283536,557909,2.9,NA,NA,15280,1.96768311607697,283536,2488,274298,6,"Urban with Major Conurbation","Predominantly Urban",15,0.4315,0.1921,NA,NA,NA,NA,NA
"121","E38000016","2019",104.3,192.1,"NHS_BOLT_CCG","E12000002","North West",13,7.5,33,23.6,287550,545591,4.4,NA,NA,16533,1.8973778473309,287550,2488,274298,6,"Urban with Major Conurbation","Predominantly Urban",15,0.4315,0.1921,NA,NA,NA,NA,NA
"122","E38000016","2011",105.1,175.7,"NHS_BOLT_CCG","E12000002","North West",13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2488,274298,6,"Urban with Major Conurbation","Predominantly Urban",15,0.4315,0.1921,NA,NA,NA,NA,NA
"123","E38000016","2012",108,188.4,"NHS_BOLT_CCG","E12000002","North West",13,8.8,26,15.4,279084,555476,4.7,NA,NA,14515,1.99035415860458,279084,2488,274298,6,"Urban with Major Conurbation","Predominantly Urban",15,0.4315,0.1921,NA,NA,NA,NA,NA
"124","E38000016","2013",105.1,178.4,"NHS_BOLT_CCG","E12000002","North West",13,10.6,25.4,16.4,280271,543972,4.1,NA,NA,14837,1.94087864959272,280271,2488,274298,6,"Urban with Major Conurbation","Predominantly Urban",15,0.4315,0.1921,NA,NA,NA,NA,NA
"125","E38000016","2014",98.5,176.5,"NHS_BOLT_CCG","E12000002","North West",13,6.1,25.6,13.9,280788,543972,2.9,NA,NA,15078,1.93730501303475,280788,2488,274298,6,"Urban with Major Conurbation","Predominantly Urban",15,0.4315,0.1921,NA,NA,NA,NA,NA
"126","E38000018","2010",168.2,NA,"NHS_BRAC_CCG","E12000003","Yorkshire and The Humber",14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,81404,6,"Urban with Major Conurbation","Predominantly Urban",17,0.9228,0.4419,NA,NA,NA,NA,NA
"127","E38000018","2011",187,304.9,"NHS_BRAC_CCG","E12000003","Yorkshire and The Humber",14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,81404,6,"Urban with Major Conurbation","Predominantly Urban",17,0.9228,0.4419,NA,NA,NA,NA,NA
"128","E38000018","2012",134.9,292.9,"NHS_BRAC_CCG","E12000003","Yorkshire and The Humber",14,10.5,24.9,22.3,524386,1055559,5.9,NA,NA,12950,2.01294275590882,82162,0,81404,6,"Urban with Major Conurbation","Predominantly Urban",17,0.9228,0.4419,NA,NA,NA,NA,NA
"129","E38000018","2015",176.4,249.8,"NHS_BRAC_CCG","E12000003","Yorkshire and The Humber",14,10,26.8,25,529879,1101917,2.7,NA,NA,14491,2.07956344750405,83178,0,81404,6,"Urban with Major Conurbation","Predominantly Urban",17,0.9228,0.4419,NA,NA,NA,NA,NA
"130","E38000018","2016",187.1,269.7,"NHS_BRAC_CCG","E12000003","Yorkshire and The Humber",14,6.7,24.5,22.2,532539,1095892,2.7,NA,NA,14474,2.05786242885498,84126,0,81404,6,"Urban with Major Conurbation","Predominantly Urban",17,0.9228,0.4419,NA,NA,NA,NA,NA
"131","E38000018","2013",214.4,291.1,"NHS_BRAC_CCG","E12000003","Yorkshire and The Humber",14,11.1,25.3,23,525936,1129370,5.2,NA,NA,13423,2.14735252958535,82238,0,81404,6,"Urban with Major Conurbation","Predominantly Urban",17,0.9228,0.4419,NA,NA,NA,NA,NA
"132","E38000018","2014",116.3,256.3,"NHS_BRAC_CCG","E12000003","Yorkshire and The Humber",14,8.5,25.7,23,527567,1129370,3.7,NA,NA,13833,2.14071388089096,82664,0,81404,6,"Urban with Major Conurbation","Predominantly Urban",17,0.9228,0.4419,NA,NA,NA,NA,NA
"133","E38000018","2017",139.9,280,"NHS_BRAC_CCG","E12000003","Yorkshire and The Humber",14,5.9,26.5,26,534800,1022324,2.6,NA,NA,14664,1.91160059835453,84958,0,81404,6,"Urban with Major Conurbation","Predominantly Urban",17,0.9228,0.4419,NA,NA,NA,NA,NA
"134","E38000018","2018",136.9,254.1,"NHS_BRAC_CCG","E12000003","Yorkshire and The Humber",14,4.2,27.2,27.5,537173,970910,3.6,NA,NA,15020,1.80744378440465,85957,0,81404,6,"Urban with Major Conurbation","Predominantly Urban",17,0.9228,0.4419,NA,NA,NA,NA,NA
"135","E38000019","2013",109.5,196.2,"NHS_BRAD_CCG","E12000003","Yorkshire and The Humber",15,11.1,25.3,23,525936,1129370,5.2,NA,NA,13423,2.14735252958535,334620,18107,313955,6,"Urban with Major Conurbation","Predominantly Urban",18,0.4621,0.1307,NA,NA,NA,NA,NA
"136","E38000019","2011",106.8,196.2,"NHS_BRAD_CCG","E12000003","Yorkshire and The Humber",15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18107,313955,6,"Urban with Major Conurbation","Predominantly Urban",18,0.4621,0.1307,NA,NA,NA,NA,NA
"137","E38000019","2012",96.8,176,"NHS_BRAD_CCG","E12000003","Yorkshire and The Humber",15,10.5,24.9,22.3,524386,1055559,5.9,NA,NA,12950,2.01294275590882,333399,18107,313955,6,"Urban with Major Conurbation","Predominantly Urban",18,0.4621,0.1307,NA,NA,NA,NA,NA
"138","E38000019","2015",105,178.4,"NHS_BRAD_CCG","E12000003","Yorkshire and The Humber",15,10,26.8,25,529879,1101917,2.7,NA,NA,14491,2.07956344750405,337294,18107,313955,6,"Urban with Major Conurbation","Predominantly Urban",18,0.4621,0.1307,NA,NA,NA,NA,NA
"139","E38000019","2016",109.1,186.7,"NHS_BRAD_CCG","E12000003","Yorkshire and The Humber",15,6.7,24.5,22.2,532539,1095892,2.7,NA,NA,14474,2.05786242885498,338903,18107,313955,6,"Urban with Major Conurbation","Predominantly Urban",18,0.4621,0.1307,NA,NA,NA,NA,NA
"140","E38000019","2014",112.9,197.4,"NHS_BRAD_CCG","E12000003","Yorkshire and The Humber",15,8.5,25.7,23,527567,1129370,3.7,NA,NA,13833,2.14071388089096,335911,18107,313955,6,"Urban with Major Conurbation","Predominantly Urban",18,0.4621,0.1307,NA,NA,NA,NA,NA
"141","E38000019","2010",118.1,NA,"NHS_BRAD_CCG","E12000003","Yorkshire and The Humber",15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18107,313955,6,"Urban with Major Conurbation","Predominantly Urban",18,0.4621,0.1307,NA,NA,NA,NA,NA
"142","E38000019","2017",113.7,191,"NHS_BRAD_CCG","E12000003","Yorkshire and The Humber",15,5.9,26.5,26,534800,1022324,2.6,NA,NA,14664,1.91160059835453,340524,18107,313955,6,"Urban with Major Conurbation","Predominantly Urban",18,0.4621,0.1307,NA,NA,NA,NA,NA
"143","E38000019","2018",107.1,172.7,"NHS_BRAD_CCG","E12000003","Yorkshire and The Humber",15,4.2,27.2,27.5,537173,970910,3.6,NA,NA,15020,1.80744378440465,341873,18107,313955,6,"Urban with Major Conurbation","Predominantly Urban",18,0.4621,0.1307,NA,NA,NA,NA,NA
"144","E38000020","2012",107.5,144.8,"NHS_BREN_CCG","E12000007","London",16,11,39.8,65.6,314593,672014,4.5,NA,NA,19897,2.13613780344763,314593,0,311215,6,"Urban with Major Conurbation","Predominantly Urban",19,0.2074,0,NA,NA,NA,NA,NA
"145","E38000020","2015",103.8,131.7,"NHS_BREN_CCG","E12000007","London",16,7.4,45,64.8,323443,591162,2.5,NA,NA,23612,1.82771616637244,323443,0,311215,6,"Urban with Major Conurbation","Predominantly Urban",19,0.2074,0,NA,NA,NA,NA,NA
"146","E38000020","2016",84.1,124,"NHS_BREN_CCG","E12000007","London",16,7.8,44.8,60.5,326427,624521,2.3,NA,NA,23841,1.91320264561449,326427,0,311215,6,"Urban with Major Conurbation","Predominantly Urban",19,0.2074,0,NA,NA,NA,NA,NA
"147","E38000020","2018",77.9,123.6,"NHS_BREN_CCG","E12000007","London",16,5,40.3,65.6,330795,636994,2.2,NA,NA,25381,1.9256457927115,330795,0,311215,6,"Urban with Major Conurbation","Predominantly Urban",19,0.2074,0,NA,NA,NA,NA,NA
"148","E38000020","2010",111.1,NA,"NHS_BREN_CCG","E12000007","London",16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,311215,6,"Urban with Major Conurbation","Predominantly Urban",19,0.2074,0,NA,NA,NA,NA,NA
"149","E38000020","2017",80.2,128.8,"NHS_BREN_CCG","E12000007","London",16,7.4,39.6,59,329102,633027,2.2,NA,NA,24022,1.92349788211558,329102,0,311215,6,"Urban with Major Conurbation","Predominantly Urban",19,0.2074,0,NA,NA,NA,NA,NA
"150","E38000020","2011",76.2,123.9,"NHS_BREN_CCG","E12000007","London",16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,311215,6,"Urban with Major Conurbation","Predominantly Urban",19,0.2074,0,NA,NA,NA,NA,NA
"151","E38000020","2013",87.3,141.6,"NHS_BREN_CCG","E12000007","London",16,10.9,43.8,64.6,317112,583582,3.6,NA,NA,21112,1.84030247988093,317112,0,311215,6,"Urban with Major Conurbation","Predominantly Urban",19,0.2074,0,NA,NA,NA,NA,NA
"152","E38000020","2014",83.1,137.9,"NHS_BREN_CCG","E12000007","London",16,7.2,45.9,60.8,320101,583582,2.7,NA,NA,22031,1.82311832827764,320101,0,311215,6,"Urban with Major Conurbation","Predominantly Urban",19,0.2074,0,NA,NA,NA,NA,NA
"153","E38000020","2019",67.8,96.4,"NHS_BREN_CCG","E12000007","London",16,5.4,47.7,59.7,329771,664220,3.3,NA,NA,26376,2.01418560152348,329771,0,311215,6,"Urban with Major Conurbation","Predominantly Urban",19,0.2074,0,NA,NA,NA,NA,NA
"154","E38000021","2010",93.9,NA,"NHS_BAH_CCG","E12000008","South East",17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4318,269051,4,"Urban with City and Town","Predominantly Urban",20,0.1682,0.103,NA,NA,NA,NA,NA
"155","E38000021","2015",74.6,161.1,"NHS_BAH_CCG","E12000008","South East",17,6.5,48.5,8.2,284073,596494,1.4,NA,NA,20689,2.09979125084045,284073,4318,269051,4,"Urban with City and Town","Predominantly Urban",20,0.1682,0.103,NA,NA,NA,NA,NA
"156","E38000021","2011",77.1,167.2,"NHS_BAH_CCG","E12000008","South East",17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4318,269051,4,"Urban with City and Town","Predominantly Urban",20,0.1682,0.103,NA,NA,NA,NA,NA
"157","E38000021","2012",84.3,187.3,"NHS_BAH_CCG","E12000008","South East",17,9.1,46,9.6,275724,582431,3.1,NA,NA,18379,2.1123696159928,275724,4318,269051,4,"Urban with City and Town","Predominantly Urban",20,0.1682,0.103,NA,NA,NA,NA,NA
"158","E38000021","2014",75.1,166.1,"NHS_BAH_CCG","E12000008","South East",17,6.8,49.8,10.7,280650,554740,1.7,NA,NA,19457,1.97662569036166,280650,4318,269051,4,"Urban with City and Town","Predominantly Urban",20,0.1682,0.103,NA,NA,NA,NA,NA
"159","E38000021","2017",85.7,183.1,"NHS_BAH_CCG","E12000008","South East",17,6.4,54,12.7,288155,598736,1.5,NA,NA,21486,2.07782616994326,288155,4318,269051,4,"Urban with City and Town","Predominantly Urban",20,0.1682,0.103,NA,NA,NA,NA,NA
"160","E38000021","2018",97.5,171.2,"NHS_BAH_CCG","E12000008","South East",17,7.8,50.6,13.4,290395,598601,2.3,NA,NA,22365,2.06133370064912,290395,4318,269051,4,"Urban with City and Town","Predominantly Urban",20,0.1682,0.103,NA,NA,NA,NA,NA
"161","E38000021","2016",87,155.7,"NHS_BAH_CCG","E12000008","South East",17,6.2,50.2,11.5,287173,595488,1.5,NA,NA,20963,2.07362112733439,287173,4318,269051,4,"Urban with City and Town","Predominantly Urban",20,0.1682,0.103,NA,NA,NA,NA,NA
"162","E38000021","2013",87.3,176,"NHS_BAH_CCG","E12000008","South East",17,7.5,48.1,10.9,277991,554740,2.4,NA,NA,19005,1.99553222946067,277991,4318,269051,4,"Urban with City and Town","Predominantly Urban",20,0.1682,0.103,NA,NA,NA,NA,NA
"163","E38000021","2019",80.7,149.4,"NHS_BAH_CCG","E12000008","South East",17,3.4,56.4,9.8,290885,631030,2.7,NA,NA,23142,2.1693452739055,290885,4318,269051,4,"Urban with City and Town","Predominantly Urban",20,0.1682,0.103,NA,NA,NA,NA,NA
"164","E38000023","2010",76.4,NA,"NHS_BROM_CCG","E12000007","London",18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3455,305937,6,"Urban with Major Conurbation","Predominantly Urban",22,0.0734,0,NA,NA,NA,NA,NA
"165","E38000023","2011",71,113.8,"NHS_BROM_CCG","E12000007","London",18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3455,305937,6,"Urban with Major Conurbation","Predominantly Urban",22,0.0734,0,NA,NA,NA,NA,NA
"166","E38000023","2012",66.8,123.5,"NHS_BROM_CCG","E12000007","London",18,5.7,44.2,13.6,314039,499394,2.8,NA,NA,23922,1.59022923904356,314039,3455,305937,6,"Urban with Major Conurbation","Predominantly Urban",22,0.0734,0,NA,NA,NA,NA,NA
"167","E38000023","2013",65,118.2,"NHS_BROM_CCG","E12000007","London",18,5.7,46.4,13.1,318167,458657,2,NA,NA,24580,1.44156056410627,318167,3455,305937,6,"Urban with Major Conurbation","Predominantly Urban",22,0.0734,0,NA,NA,NA,NA,NA
"168","E38000023","2014",68.3,123.8,"NHS_BROM_CCG","E12000007","London",18,5.4,46.1,13.9,321602,458657,1.3,NA,NA,25633,1.42616339450625,321602,3455,305937,6,"Urban with Major Conurbation","Predominantly Urban",22,0.0734,0,NA,NA,NA,NA,NA
"169","E38000023","2015",60.5,108.2,"NHS_BROM_CCG","E12000007","London",18,5.3,47.1,16.6,325303,451789,1,NA,NA,27416,1.38882518759434,325303,3455,305937,6,"Urban with Major Conurbation","Predominantly Urban",22,0.0734,0,NA,NA,NA,NA,NA
"170","E38000023","2016",68.8,113.4,"NHS_BROM_CCG","E12000007","London",18,4.4,48.9,14.8,327580,600777,1.1,NA,NA,27760,1.83398559130594,327580,3455,305937,6,"Urban with Major Conurbation","Predominantly Urban",22,0.0734,0,NA,NA,NA,NA,NA
"171","E38000023","2017",63.4,103.4,"NHS_BROM_CCG","E12000007","London",18,4.5,46.9,19.3,329391,424369,1.1,NA,NA,27656,1.28834424741417,329391,3455,305937,6,"Urban with Major Conurbation","Predominantly Urban",22,0.0734,0,NA,NA,NA,NA,NA
"172","E38000023","2018",73,102.2,"NHS_BROM_CCG","E12000007","London",18,5.4,49.6,15,331096,422157,1.4,NA,NA,29091,1.27502899461183,331096,3455,305937,6,"Urban with Major Conurbation","Predominantly Urban",22,0.0734,0,NA,NA,NA,NA,NA
"173","E38000024","2013",85.8,173.9,"NHS_BURY_CCG","E12000002","North West",19,6.7,36.8,7.4,186468,362114,3.2,NA,NA,16178,1.94196323229723,186468,5126,179934,6,"Urban with Major Conurbation","Predominantly Urban",23,0.2416,0.1083,NA,NA,NA,NA,NA
"174","E38000024","2014",86.5,187.7,"NHS_BURY_CCG","E12000002","North West",19,7.3,34.5,8.8,187287,362114,2.2,NA,NA,16758,1.93347108982471,187287,5126,179934,6,"Urban with Major Conurbation","Predominantly Urban",23,0.2416,0.1083,NA,NA,NA,NA,NA
"175","E38000024","2010",122.4,NA,"NHS_BURY_CCG","E12000002","North West",19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5126,179934,6,"Urban with Major Conurbation","Predominantly Urban",23,0.2416,0.1083,NA,NA,NA,NA,NA
"176","E38000024","2015",97.4,178.1,"NHS_BURY_CCG","E12000002","North West",19,5.7,37,10.8,187788,369196,2.3,NA,NA,17629,1.96602551813747,187788,5126,179934,6,"Urban with Major Conurbation","Predominantly Urban",23,0.2416,0.1083,NA,NA,NA,NA,NA
"177","E38000024","2016",101.6,176,"NHS_BURY_CCG","E12000002","North West",19,5.1,39.1,11.3,188503,382506,2.3,NA,NA,17638,2.0291772544734,188503,5126,179934,6,"Urban with Major Conurbation","Predominantly Urban",23,0.2416,0.1083,NA,NA,NA,NA,NA
"178","E38000024","2017",98.1,165,"NHS_BURY_CCG","E12000002","North West",19,4.1,39.9,8.6,189628,396274,2.4,NA,NA,17802,2.08974413061362,189628,5126,179934,6,"Urban with Major Conurbation","Predominantly Urban",23,0.2416,0.1083,NA,NA,NA,NA,NA
"179","E38000024","2018",91.5,155.9,"NHS_BURY_CCG","E12000002","North West",19,4.3,38.4,11.3,190108,380436,2.8,NA,NA,18622,2.001157236939,190108,5126,179934,6,"Urban with Major Conurbation","Predominantly Urban",23,0.2416,0.1083,NA,NA,NA,NA,NA
"180","E38000024","2011",90.1,183.6,"NHS_BURY_CCG","E12000002","North West",19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5126,179934,6,"Urban with Major Conurbation","Predominantly Urban",23,0.2416,0.1083,NA,NA,NA,NA,NA
